id,ra,dec,separation_arcmin,total_flux_mjy,spectral_index,spectral_curvature,bmaj,bmin,pa,redshift,radioclass
11973,242.66030883789062,55.51397705078125,28.045121891904877,12.334966333130756,-1.6962029564007806,-1.25023538572515,-100.0,-100.0,-100.0,0.444547176361084,6
32725,242.1374969482422,54.53439712524414,34.457090380006434,9.444125469365606,-1.9641673057721112,-2.12271170064639,-100.0,-100.0,-100.0,1.7894269227981567,4
146,243.0290985107422,55.21661376953125,18.391129039319992,9.34848548026878,-1.0235495177005902,-0.5729106967287778,19.953577041625977,4.398859977722168,309.50469970703125,0.02395493909716606,1
24865,241.83132934570312,55.21989059448242,27.669163978601805,8.802912155130603,-1.8566124883070827,-1.2099659123562332,-100.0,-100.0,-100.0,0.9980069398880005,6
13616,243.32887268066406,55.0471076965332,25.726163012726822,8.705593559453918,-1.4554302516222395,-1.0172617874876508,-100.0,-100.0,-100.0,0.49924352765083313,6
3271,241.6066131591797,55.00300598144531,33.60446357302345,8.518897020024829,-2.2994070373617674,-2.0792681875440095,7.292745590209961,6.665802001953125,107.47470092773438,0.1604030579328537,1
13632,241.65866088867188,54.918739318847656,32.68036692170676,8.494295821889086,-2.427512921311494,-1.8408904214743675,-100.0,-100.0,-100.0,0.4780101478099823,6
34813,241.7617645263672,55.2121696472168,29.744590377269603,7.589434106222465,-2.06609631316522,-1.445527456630329,-100.0,-100.0,-100.0,1.9241093397140503,6
36362,242.9815216064453,55.420188903808594,26.170613131438653,6.943374326927731,-1.9832863767654278,-1.059210868491021,-100.0,-100.0,-100.0,2.105963706970215,6
23073,242.9542236328125,54.86662292480469,16.889792903353143,6.829580453605769,-0.7690440193264041,-0.3990244238777721,-100.0,-100.0,-100.0,0.9149507284164429,6
26683,241.99411010742188,54.723106384277344,28.129980728062566,6.821040098173374,-1.623299040452321,-1.2594845858176826,-100.0,-100.0,-100.0,1.2260264158248901,4
40019,242.343505859375,55.535404205322266,30.298888096809772,6.799972601874088,-2.154824113447869,-1.514183076440133,-100.0,-100.0,-100.0,3.9581823348999023,4
34848,241.48777770996094,55.2475700378418,39.317011860759315,6.698792590296005,-3.0493195260593646,-3.113885013434993,-100.0,-100.0,-100.0,1.9191807508468628,6
21221,242.916748046875,55.2263069152832,15.700148935702137,6.464291682101167,-0.8292633859809222,-0.3416798208891259,-100.0,-100.0,-100.0,0.7754199504852295,6
26815,243.19712829589844,55.457393646240234,32.33894434263087,6.122405548095547,-3.109810084115567,-1.7906757554751003,-100.0,-100.0,-100.0,1.234752893447876,6
3265,242.46633911132812,54.90523147583008,9.466613920477258,5.831773701586254,-0.7085715205815267,-0.2150624159841078,6.99370813369751,6.286972522735596,103.09673309326172,0.13481634855270386,1
33022,242.0828857421875,55.041751861572266,17.109077233410083,5.745806091096329,-0.9383210380849404,-0.4101407498458454,-100.0,-100.0,-100.0,1.852216362953186,6
137,242.67088317871094,55.325077056884766,16.864980076186164,5.6084086467736975,-0.9471435902440268,-0.49130396222531636,16.919248580932617,16.418981552124023,86.82992553710938,0.020963558927178383,1
11961,242.9079132080078,55.04311752319336,11.261932761824891,5.4498297381898135,-1.0578985536277543,-0.1710403542846536,-100.0,-100.0,-100.0,0.4416484832763672,6
24940,242.9464569091797,54.53227996826172,33.4766140093161,5.262257558960175,-2.495541452575765,-1.9627734867807465,-100.0,-100.0,-100.0,1.0092800855636597,6
34814,242.78536987304688,55.65622329711914,37.11105105535778,5.099020020334715,-2.7320145487924017,-2.6180997381110256,-100.0,-100.0,-100.0,1.9924448728561401,6
26727,242.84213256835938,54.659912109375,25.02140112318324,4.989024261855103,-1.301636601158056,-0.953311875939093,-100.0,-100.0,-100.0,1.133349895477295,5
28688,242.0934295654297,55.642208099365234,39.29175911905268,4.664680059726176,-3.5627844322018776,-3.1076647206353973,-100.0,-100.0,-100.0,1.3331308364868164,6
28259,242.9826202392578,54.52364730834961,34.44328974390428,4.415459665120863,-2.052371956194148,-2.1203739811628437,-100.0,-100.0,-100.0,1.4668450355529785,5
38910,243.0325164794922,54.71710968017578,25.287691949502452,4.218468931190577,-1.6113388219584026,-0.9771056705368789,-100.0,-100.0,-100.0,2.865488290786743,6
4909,242.64527893066406,54.700050354003906,21.04296199885914,4.191962789425106,-1.0886584294907877,-0.6434842574485595,-100.0,-100.0,-100.0,0.27045583724975586,6
23112,243.52969360351562,55.419639587402344,39.368235238595084,4.074059219196354,-3.1536723916079263,-3.1264157146067815,-100.0,-100.0,-100.0,0.8943191766738892,6
692,242.57861328125,54.85701370239258,11.505960000798156,4.065028529409736,-0.7451967285971761,-0.2728805817813833,7.929995536804199,4.533761978149414,162.0701446533203,0.060966167598962784,1
34843,242.66282653808594,54.816162109375,14.24288591368599,4.058241467461986,-1.1032775428241768,-0.27836270398984125,-100.0,-100.0,-100.0,1.9969429969787598,6
38918,242.50497436523438,54.3582763671875,41.5125538070765,4.0138004729436325,-3.295478144684514,-3.703932200018574,-100.0,-100.0,-100.0,2.841822624206543,6
32953,242.78594970703125,54.653812408447266,24.738178771218195,3.9984874214910326,-1.2949849501168953,-0.9283837251425048,-100.0,-100.0,-100.0,1.8752702474594116,6
